Sample ID,Ti,Y,Zr,Nb,In,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Th,Ti_uncert,Y_uncert,Zr_uncert,Nb_uncert,In_uncert,La_uncert,Ce_uncert,Pr_uncert,Nd_uncert,Sm_uncert,Eu_uncert,Gd_uncert,Tb_uncert,Dy_uncert,Ho_uncert,Er_uncert,Tm_uncert,Yb_uncert,Lu_uncert,Hf_uncert,Ta_uncert,Th_uncert,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z3,28.25905958,1580.871697,483495.348,3.489193056,0,0.903495602,10.92125424,0.615123376,4.449618842,7.110198278,1.273207809,35.04580174,12.45391464,131.7712265,50.58796551,232.6364045,46.28441215,381.90539,82.76898307,11257.75377,0.688059975,309.1222966,19.96190271,2.535246405,2.540196805,11.23415941,2.488304357,9.40404899,6.009366635,11.11254816,10.9894367,9.590782734,18.70573745,5.938146339,6.007768255,5.462542267,4.110306278,2.98192288,4.36301884,3.319438852,2.59250276,2.850262966,22.10126246,2.546202281,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z4,180.8044183,5685.210265,462245.2055,48.68557416,0,7.475125376,57.93972968,4.481922099,22.60107187,21.41719902,6.172133313,80.53349169,36.60632193,346.8690443,151.9655369,679.572279,134.7774807,1038.502569,237.7661576,24948.4019,11.77588755,1880.040784,4.888727845,2.348261402,1.49470949,12.27471296,1.757881991,7.731376426,2.981665192,9.163170467,14.56204772,8.858411051,32.35478795,7.96040101,15.45920903,6.84318608,4.399964256,3.719914144,6.590298646,4.844131281,5.473686918,1.752517748,18.70888645,3.269644512,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z5,-5689.333193,-5673.615697,540478.4283,-688.7323039,0,-24.27910334,-34.49422776,-12.64190221,-44.10242885,-24.76177098,-15.85847706,-17.59262522,-29.37791541,-68.77345774,-63.96767735,-266.672627,-49.55224903,-242.1553518,-170.0081202,-31356.02859,7.640186207,-4057.454005,3.179249342,38.3308331,12.04753834,4.31438436,1.13336721,5.699309431,6.979036085,11.61236102,13.828754,36.29303335,42.07100911,54.05976114,73.14243766,78.56758772,52.70462767,134.9448143,60.23394624,90.35086918,156.3472943,43.70067657,46.02547188,18.33655673,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z6,-1.376302789,1137.132312,484681.0938,0.796287328,0,1.606362419,27.00882346,1.154035044,6.915119701,7.440652741,2.147362575,26.27314177,9.035278291,77.14552056,29.3586784,123.0757098,24.79853378,198.5077727,49.30021186,10753.17403,0.782842603,489.2535124,5.843756362,2.319432078,2.044862787,16.49022121,2.236161794,6.118297834,2.29100176,8.917349873,10.06385216,9.383418192,12.12568654,5.097200219,6.548555256,6.386548639,5.304956418,5.022196438,5.602592519,3.174965902,5.313474858,1.9153579,18.30296961,3.702917453,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z7,46.33107109,1180.419214,486898.6258,9.199380316,0,5.725734773,23.71940545,2.140146705,11.34281302,6.849585181,1.187594424,28.08522838,9.697677433,106.5186805,39.71526681,179.0156571,35.27754687,280.1971553,57.0800899,8617.514023,2.643568118,151.0454588,2.890584051,2.458628794,2.413215327,11.2326684,1.954484212,3.898252071,2.935590567,5.188675639,3.45352549,6.454259579,7.342597864,5.861092608,6.502344922,3.534730237,3.57738534,2.862581065,3.400527791,1.924225229,2.952586857,1.601113944,9.975469472,2.803855842,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z8,-562.2728804,-5766.738781,540380.6711,40.45245881,0,-22.19417778,-44.10145388,-7.665417739,-33.93977338,-25.39543254,-16.66894277,-17.80434849,-29.72167497,-72.04828025,-65.74231515,-271.26796,-50.24948216,-252.5769354,-172.4174799,-31838.2603,9.140271445,-4097.471037,5.451937264,51.88713071,95.36096296,56.65586884,1.278151549,8.737944281,6.800084955,14.58238053,23.49357593,37.39488858,32.13095109,35.19721035,107.5390046,76.6613071,58.98514812,39.23518169,75.95868496,29.26845742,89.11217346,82.19320168,47.14043322,25.18467757,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z9,201.0961129,-5687.011866,539768.0582,33.9735319,0,-16.94533881,-19.00552532,-7.402660298,-33.57200622,-24.78822871,-16.23001823,-17.61142278,-29.3996146,-68.84694156,-64.03602624,-266.9575643,-49.60519516,-242.4140926,-170.1897723,-31413.34926,8.908606421,-4037.574756,7.029261382,21.77268592,7.147561726,40.76469212,1.756615736,14.05735976,15.724041,19.1653387,39.44055271,49.63997146,33.60296758,48.54795136,107.0437427,81.98497637,129.0994449,89.9628469,102.9094549,57.92137947,65.73421981,23.55250631,89.4570578,88.94512366,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z10,-153.7238181,-5647.978936,539558.1991,-5.955330033,0,-16.8719829,-18.92325092,-7.370614384,-33.42667392,-24.68092115,-15.90679169,-17.53518342,-29.27234447,-68.54890504,-63.75881603,-265.8019123,-49.39045563,-241.3646886,-169.4530255,-31224.09271,8.699925365,-4020.566525,8.50453125,72.64187393,34.9837082,20.13856146,1.157836766,13.54613603,16.13441379,23.45573357,21.08186456,57.33385918,26.3742251,38.12775826,105.4094802,161.0152972,140.5456738,179.019138,96.42122253,151.3357865,135.5263384,48.53881042,32.43364198,49.15753631,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z11,-10.19005658,1935.369031,471540.297,29.39932281,0,5.673075011,27.73805123,2.478312627,11.9495245,13.75026441,5.934661622,25.96510142,14.14542515,45.81546804,27.15569489,105.4342125,18.2415372,93.02557348,59.41414513,22294.78928,7.167314987,1382.256986,6.597204255,8.914233252,1.813712666,13.07317942,1.840765797,12.923427,6.167233119,22.85889754,22.35641243,15.94659406,30.1929517,9.871780807,23.10556706,24.4402199,22.04729205,28.86059906,49.30086206,25.27890724,38.39266646,2.300249754,20.28693363,7.600319259,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z12,24.37795965,2752.829584,483236.0191,34.85977764,0,5.291373065,40.00598953,1.46873659,10.36778268,11.78905508,1.24644809,63.78618949,22.02973342,256.3917414,97.60770776,430.7278623,83.26433779,649.4464117,125.597373,9475.920834,7.264820114,340.0851583,4.830331387,2.19239088,1.939918746,3.696303226,2.031715198,4.132102159,2.672049855,3.778837483,6.161943061,4.760344422,11.27658099,2.719466677,3.919356868,3.049106815,3.222650751,2.223538316,3.702098253,1.527671631,2.821101748,1.64826409,7.023323411,2.309672414,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z13,12.34640699,1624.66163,485851.7508,7.860710943,0,0.571638169,15.90355606,0.502498435,5.134325946,7.761124701,1.803267728,34.31032228,12.23705962,133.193326,52.48174977,245.8407163,50.98947224,433.5828841,92.07560036,8789.754964,2.741092287,282.8432282,4.299254701,1.903925651,1.890786555,12.16661933,1.659122219,12.97023783,4.057251132,14.73350645,7.211271407,8.740668202,4.863372131,4.045273139,8.885158546,4.031951636,5.013655493,1.767580226,3.649691739,2.564795167,2.244684567,2.30073072,9.896817817,1.819542232,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z14,-93.17049173,2382.850514,469633.1052,-7.75539524,0,5.41792954,18.60339423,2.366850988,13.58195432,20.77702055,6.037451389,69.34291951,25.74692289,192.9051232,73.85099431,288.7145927,49.45342504,308.7669267,95.92245181,22840.18385,-0.054044472,1626.18191,9.314387593,3.727257278,1.491130432,40.92537849,1.304688134,26.50781785,6.701733544,13.44755156,14.19112032,16.75753636,34.39715132,6.523348962,7.64022076,5.719748667,9.361289951,8.299387125,8.271067967,6.00229932,7.883410529,1.604234778,37.09121821,4.799912872,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z15,350.3714863,-5676.09616,539754.7355,36.53364617,0,-16.94398385,-19.00400563,-7.402068377,-33.56932178,-24.78624663,-16.01454362,-17.61001456,-29.39726379,-68.84143652,-64.03090588,-266.9362182,-49.6012287,-242.394709,-170.1761639,-31402.44466,6.261594191,-4046.281826,7.747027002,34.74396581,6.464738407,43.17938761,1.125484769,31.95197661,24.13411143,53.15862664,49.00469681,43.1762058,35.42584387,48.96943275,117.6104379,79.59966617,129.0994449,95.58164263,145.9326963,96.25844401,105.4092554,30.98087008,33.67689659,19.9175126,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z16,-2.301974185,1694.689614,484830.5953,5.939618438,0,0.923419878,11.55426572,0.665882734,5.573887265,8.170027534,1.805124395,36.83794423,13.40760705,140.6177163,53.75505317,236.6490036,46.11990676,358.7229365,75.31867146,9832.702542,2.295844681,289.6556495,9.642638521,3.230527986,3.138728127,13.15496302,2.763349808,13.36813244,5.989960562,15.78069433,10.4708875,3.093007642,13.7802102,6.887349765,6.857313524,5.333437494,4.170850079,3.4980719,5.376687775,5.737002581,3.722277193,2.678538234,11.6538083,3.911978246,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z17,48.95204511,1724.432528,484556.0628,6.035798902,0,1.4609341,12.07988958,0.725395306,6.000023182,7.648350274,1.634377163,36.53911004,12.18036579,134.2685081,50.18935186,225.4147682,41.99397586,336.132649,66.76157877,10010.21096,50.09015101,366.1385081,6.894693721,1.394372932,1.755277698,7.68414875,1.550770183,11.08211979,2.940185439,9.759986527,7.6127962,8.179714176,14.95703206,3.732513205,4.446446515,4.372510532,3.380790395,3.365342314,2.116596122,4.48170132,2.111231788,1.48319883,13.61015194,4.793845767,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z18,-146.1902248,4742.272834,466034.4144,3.587658901,0,6.346375047,17.20736564,1.877409125,14.33677242,19.04027413,4.494145109,70.80824377,25.11222479,245.9007245,96.63760216,443.0246104,79.91847332,605.4070203,133.1148433,22965.00814,282.7095408,1854.78139,4.658846665,2.086579113,1.313040686,29.94616881,1.303724658,11.96862819,7.192041065,24.1379932,12.74637362,15.53055918,23.86501127,4.68395356,15.26613501,7.920578065,6.144164533,4.248305083,11.04167216,6.649406623,7.59104722,1.865051043,19.88610636,5.685643368,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z19,-52.88794165,2368.202913,482793.8493,20.15766558,0,0.958672743,28.39711712,0.594438855,6.743892412,10.17195687,1.425205487,51.84022374,16.91632329,195.264622,73.3492957,342.4416574,68.41866184,560.4302863,112.5160007,10333.77399,42.96836722,617.5794483,10.25198153,1.503540236,1.90114273,6.65115649,2.206888776,9.866663468,1.98421326,9.702521635,7.355807474,5.893887171,15.47927236,4.57779027,5.979542072,2.721971681,3.585107805,1.639772028,3.872635641,1.621060595,2.542061531,1.737479941,11.15477037,1.4657861,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z20,147.5674689,1647.429014,483672.7296,7.487399167,0,1.082993288,10.09331869,0.288546086,2.923825563,4.990316486,0.921082169,25.86088204,9.308553913,103.8540256,38.41694795,174.6168728,43.23700874,284.1260858,59.75283803,11056.59436,-2.44537327,504.7317087,4.326602743,1.447414089,1.345362484,12.60004261,1.654373586,13.59669832,7.378359856,14.80017204,12.8639053,11.69327563,15.21285223,8.794984474,11.20304933,6.614621058,4.409587682,4.100280857,3.709447666,4.142588236,3.313323162,2.088528773,26.57206621,3.116242993,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z21,12.17103879,994.2732273,486869.7651,11.46024077,0,1.380976998,15.92758564,0.496950029,3.257501822,3.746775499,0.560827134,20.38632934,7.192067395,85.49913688,33.07100577,156.4361125,33.59618743,273.5246815,54.74063659,8940.836177,2.755033541,137.093435,5.85333007,1.45567931,1.116193155,6.926218728,1.255741323,3.579153076,1.9777361,3.836914014,3.751220503,4.952012006,9.545855853,4.513394568,4.283687893,3.06487909,2.709058335,2.086779397,3.147675285,1.329508478,1.042829788,1.521106666,5.41056304,2.77848211,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z22,-6.125650784,2619.572636,482512.5099,18.75594686,0,1.302622718,29.69395093,0.576072433,7.930903588,10.97738259,1.427983479,52.62656093,17.7134955,196.5828265,74.42889946,333.9733944,76.57613683,539.9892231,111.5461489,10384.59733,-1.261676163,656.4802444,8.437017592,1.432792661,1.793665657,16.25039542,2.191429891,10.62477579,3.321054243,12.83237714,8.111001729,10.25172735,22.24454507,6.015841248,6.95839348,3.874143482,5.453758401,2.036200702,3.071441329,5.151283941,4.546869633,2.181140358,19.14009981,4.35808996,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z23,0.396515424,1618.303822,484704.6321,8.166681572,0,2.460466045,14.57533491,0.669381665,5.340654533,6.604457391,1.117748423,31.7717943,11.19916002,123.6815507,44.65371172,205.2316293,45.67251903,338.1044682,68.24638768,10034.95209,-0.526895327,381.142968,6.281670304,1.537293615,1.579139626,18.97409038,1.524249407,5.787223143,4.877424191,7.795843835,8.902804961,9.440272734,16.15033409,7.343252997,5.887295754,2.060756061,3.841494006,2.289231652,4.036865317,3.418317237,2.987908178,1.2630358,9.971191175,3.003199057,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU_z24,-2.378209713,2056.331756,483385.1303,10.61352324,0,20.6191219,68.39792851,6.488865075,30.32173303,12.58383695,1.491732139,46.05835752,14.74962743,164.9684223,61.9736308,273.384107,59.94996675,444.696182,89.04844037,10464.01395,-1.805989978,436.9844853,7.128341745,2.13902882,1.765767534,18.32600883,1.643681977,1.722375797,2.780451444,3.933958844,3.149603374,7.579393993,15.30062515,4.906341365,7.166000538,5.415298523,3.736857597,4.291452974,4.568215251,2.748637852,3.090345759,2.337108715,28.03611462,3.518307046,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z1,3.775177499,1456.137646,486102.8167,11.82490686,0,6.112980226,29.7731135,2.134827434,11.45379042,7.523788761,1.022225277,34.26621218,11.53899541,132.0829153,48.70570998,223.3993789,46.23066218,361.2217053,73.0786485,8893.736907,2.171001057,190.7678581,7.692738939,2.944424539,5.109371012,8.607433449,2.496165642,4.217442701,3.499308537,5.842108508,5.002909354,6.310508177,6.940566655,3.368406303,5.747057695,3.720624009,2.918168459,4.117794129,4.125190946,3.743539863,3.92493416,5.086714439,10.8020928,4.361996583,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z2,-2.743244276,1667.75989,482707.6009,2.465193675,0,0.638075365,9.400744664,0.170004885,2.145065281,4.496502995,0.427012168,29.6657399,10.84005612,120.4033266,49.17479633,224.2437952,50.3444301,385.590343,79.75257463,11892.24084,-1.40185179,410.0425335,4.094019886,1.28018036,0.980802277,29.88203824,1.197016988,19.82084678,4.517401022,18.7898289,16.84235163,10.38899325,21.61056087,6.944987497,6.631348587,4.10378098,2.484542976,1.700197391,2.724450895,1.942942773,3.160172761,1.042410472,21.04744419,2.156495475,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z3,6.560408397,2890.507106,482276.4028,38.85473209,0,1.559884777,39.9509805,0.860097612,8.441306733,12.20105009,1.151672493,68.08275855,22.75960372,268.9605241,97.15936315,443.5680648,87.60328235,691.8546031,134.2237276,9972.205078,6.712791061,582.9405238,4.531741255,1.935118367,2.201512229,7.018956493,1.767022391,5.294233983,2.74153905,5.087403282,5.807999642,5.052144812,9.638462812,2.916740563,3.551082638,2.501289459,2.679220344,1.818226225,3.450517635,1.741529726,2.791080477,1.672203478,6.260384032,1.526632632,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z4,26.39229765,2932.916952,481366.7339,30.43970244,0,0.791964961,40.81363084,0.472768397,6.575698334,10.21888174,1.215755673,57.24460594,20.50015584,233.5701669,90.60772807,426.1289426,89.85260181,710.4322097,141.7219512,10795.5754,3.959991222,686.2270396,6.115474767,2.043833244,1.950207068,9.015712378,1.687334785,17.31946673,3.553908193,11.10334764,9.826399266,8.057463257,23.0267541,2.687888026,6.610774345,2.558478695,3.504924483,2.824637801,3.239445154,2.447953542,1.376103262,1.323566266,13.8546681,2.287210502,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z5,11.22036213,2609.050451,483383.0173,34.08116595,0,0.34676441,36.52735689,0.472928819,6.733432791,11.04671891,1.105062603,58.31563356,20.39299765,239.0217465,88.44250303,410.1495138,84.01964886,679.4810506,133.1314198,9333.462645,6.122537182,511.079122,6.315371503,1.483787981,0.981954679,6.186968022,1.718577699,11.02597736,1.936647169,6.224099679,3.294520473,3.591820585,7.991141319,2.927235424,4.125587688,2.733412036,1.787930257,2.105289963,1.870497586,2.311940778,0.955716643,0.769655485,8.45183396,1.456141658,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z6,5.597079002,1245.110904,486189.3481,15.69158864,0,45.95552706,115.5485925,12.75790807,54.61274259,15.35706463,1.032433963,37.78548169,10.81297829,116.4004151,42.0018336,188.7053857,38.91581685,303.2193682,58.11373516,8976.043718,3.754207356,174.8321502,8.15117889,1.209917529,1.400742891,4.255535108,1.692695905,1.288931794,1.799930819,2.470832236,2.380236926,5.026845802,8.006544176,4.565093549,4.711261072,2.6497144,3.899181778,2.851385342,2.185785716,2.820798457,2.371298788,1.822166357,6.880431167,2.287909732,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z7,5.818219492,2230.511865,483690.013,17.63305096,0,0.507768818,28.01466106,0.476151362,5.861090845,9.36108314,1.4025044,49.87716,16.94980587,198.8273942,73.05045732,335.4531047,70.70709153,552.7506952,108.9394625,9830.28765,2.470872029,422.9050883,4.899044202,2.749264937,2.63659919,9.174304195,2.798376572,13.01707835,3.907240728,6.812853051,5.232705775,6.348159865,12.58394544,4.20331543,4.807990823,4.315861339,3.703835496,3.278391878,2.700479872,2.867398526,2.95297647,2.445564539,8.184839039,3.309961774,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z8,8.026150946,2056.211891,485913.5023,19.1787053,0,2.621110732,25.35052555,1.216252496,10.25349515,11.24816102,0.623888474,50.00236261,16.48275976,189.1854306,71.0246304,338.3079793,72.25127364,605.5143695,121.0970192,7675.701407,3.695381092,462.5310958,6.683609581,2.060947367,2.204194287,9.02921988,1.549186072,2.503957614,2.394992128,4.236944534,4.258215752,3.763429692,12.34639054,3.243260614,3.6111036,2.667086088,3.478764835,3.126883304,3.014272676,2.079582833,2.465094842,2.491048354,7.155021051,1.938414098,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z9,-1.627907979,2087.402855,482846.9262,3.872454815,0,0.43996162,12.29676926,0.283340707,4.137044753,8.518548406,0.464946821,45.92274271,15.84114365,182.4286762,69.44131152,312.2066513,65.26941219,513.908699,101.921952,10946.70203,-0.47610323,428.4914109,7.977789249,1.789152414,2.237849798,10.76101086,1.948369023,10.59404531,4.081643831,13.18263952,5.310535434,7.086637975,25.62020856,3.462737141,4.301231717,4.166273236,1.728693287,2.462629872,3.454195727,2.573575208,2.051231339,1.929586811,15.95411294,2.457620243,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z10,8.125308986,1719.672787,485913.1242,16.56899884,0,0.862723244,20.32707274,0.484623294,5.00634296,8.020301237,0.990442978,43.27240993,14.4506718,171.5223747,62.76181157,285.3079762,55.98701774,458.2977971,89.73770149,8550.746402,3.456303355,225.4020254,5.784484737,2.156540484,2.862347293,6.780627029,2.030877984,4.845349622,2.485013663,6.911694195,4.724304102,4.882287833,7.598713,2.486717744,3.333271724,2.959120692,2.567737073,2.287862245,2.427406471,2.279490767,2.584057588,2.760214161,5.495816941,1.685462286,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z11,1.28066127,2034.571522,483001.7582,2.738471308,0,0.450025486,11.12825352,0.26225628,4.091270082,8.311791316,0.548572064,43.46430002,15.10620946,180.4857437,66.22798973,301.8740497,62.99234385,500.6672301,98.27818208,10913.17033,-0.580645418,400.4538848,8.187803802,1.410822688,1.463291217,23.86450401,1.421239465,10.47505537,3.215230206,6.286561374,7.148179081,5.432215959,17.58702146,3.38178595,5.817931066,2.732690342,3.242780135,1.378999667,3.734023354,2.925275193,2.598541283,1.386091223,22.84718828,1.692428095,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z12,6.77239102,1532.351382,486757.2391,9.75830826,0,1.230945519,14.81611664,0.645975032,5.810511355,6.836866696,0.605251455,32.0150656,10.57609204,123.3193611,47.71781552,230.4372922,52.3591404,421.2616504,88.51078173,7932.171824,1.172416978,377.1640563,5.992864254,4.002822166,3.856571827,14.37076459,3.040706043,7.542039072,3.372666633,7.544350294,9.260138275,6.471661659,16.17849699,4.178764557,6.319965043,1.76249287,5.173288046,4.762019213,3.374316207,4.463584825,4.116537503,3.546599261,11.41143189,3.071459504,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z13,13.03279179,1481.515053,486474.2871,9.374341328,0,5.326474922,25.82090255,1.849416538,10.46081776,7.346770632,0.893440265,35.69730231,11.79379385,140.4830926,52.09427498,239.241299,47.63063156,389.036674,75.95663622,8509.495359,2.472476031,125.2241757,3.566647552,1.467275369,1.28033856,4.180344435,1.367311445,1.55673042,1.815160491,2.719629235,2.030984901,2.828828294,8.058262043,2.482978232,3.993723376,2.588122985,2.6956443,1.5779595,1.660604287,1.671784486,1.712303947,1.635861217,3.572663595,2.012338773,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCU2_z14,6.422303596,1678.4155,486806.3988,13.76771595,0,2.890889665,20.75055484,1.142098091,8.485298501,8.630545629,0.636183799,38.23025389,12.55503335,142.9294856,53.93801452,259.75146,56.80850631,474.4510886,96.52952981,7617.162822,2.501616374,350.0245615,5.972486684,1.793225983,1.677577214,6.443343561,2.094920866,3.027493417,3.263549687,3.840340466,5.51339678,4.925287175,8.925735729,3.171212917,4.334053673,3.499564159,4.374965058,3.459075058,2.729518288,2.300647249,1.609241819,2.173696638,4.177988841,2.227194201,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-A_z1,1.049849675,1561.627334,483418.2063,23.66784944,0,6.075915946,34.37027322,2.024478813,10.39544861,7.236621179,1.149475175,27.41572931,10.94560057,113.4268186,46.73604978,223.742069,47.0534723,409.0031828,90.44716893,11172.21263,6.573677288,433.6898551,6.437545843,2.674326095,2.539491672,11.62613961,2.179064012,3.533232538,3.26533107,6.875397575,8.117222585,8.184939234,31.16585905,5.27963432,13.13537704,4.383709902,5.58329889,3.881870698,3.909250192,4.570736966,4.248476909,2.758298974,7.776441444,3.773709934,,,,,,,,,,,,,,,,,,,,,,,,,,
